loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,2,0,2,0,43,0,43,0,,,,,,,43,,,1,4385.800474763411,Y,l,go,l,1,,0.27110693989379797,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,44,0,44,0,,,,,,,44,,,1,4387.217143652291,X,d,go,d,1,,0.3106666782841785,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,45,0,45,0,,,,,,,45,,,1,4388.6501921696035,X,None,nogo,l,0,,0.22013920702738687,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,46,0,46,0,,,,,,,46,,,1,4390.017253809812,Y,l,go,l,1,,0.3749323441006709,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,47,0,47,0,,,,,,,47,,,1,4391.53383537753,X,d,go,d,1,,0.26563736678508576,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,48,0,48,0,,,,,,,48,,,1,4392.933624759447,X,None,nogo,None,1,4393.733840129047,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,49,0,49,0,,,,,,,49,,,1,4394.733701947291,Y,l,go,l,1,,0.26509482158871833,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,50,0,50,0,,,,,,,50,,,1,4396.133802601791,X,d,go,d,1,,0.44910248996166047,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,51,0,51,0,,,,,,,51,,,1,4397.7167928645795,X,None,nogo,l,0,,0.25878403677779716,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,52,0,52,0,,,,,,,52,,,1,4399.117132064421,Y,l,go,l,1,,0.4265366827021353,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,53,0,53,0,,,,,,,53,,,1,4400.683823668442,X,d,go,d,1,,0.3476955088262912,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,54,0,54,0,,,,,,,54,,,1,4402.166821252453,X,None,nogo,d,0,,0.5277720275626052,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,55,0,55,0,,,,,,,55,,,1,4403.833635959454,Y,l,go,l,1,,0.38100118962756824,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,56,0,56,0,,,,,,,56,,,1,4405.350504072485,X,d,go,d,1,,0.4167102632491151,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,57,0,57,0,,,,,,,57,,,1,4406.90039810889,Y,l,go,l,1,,0.29057553652091883,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,58,0,58,0,,,,,,,58,,,1,4408.333928565364,X,d,go,d,1,,0.32910254813032225,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,59,0,59,0,,,,,,,59,,,1,4409.800176581732,X,None,nogo,None,1,4410.600534981553,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,60,0,60,0,,,,,,,60,,,1,4411.600490375524,Y,l,go,l,1,,0.3743161019665422,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,61,0,61,0,,,,,,,61,,,1,4413.1171946098475,X,d,go,d,1,,0.4258772890898399,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,62,0,62,0,,,,,,,62,,,1,4414.683786335139,Y,l,go,l,1,,0.3473827817069832,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,63,0,63,0,,,,,,,63,,,1,4416.166972525098,X,d,go,d,1,,0.3198157647566404,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,64,0,64,0,,,,,,,64,,,1,4417.633584662501,Y,l,go,l,1,,0.3405847243848257,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,65,0,65,0,,,,,,,65,,,1,4419.117186367424,X,d,go,d,1,,0.3937609410204459,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,66,0,66,0,,,,,,,66,,,1,4420.650377381637,Y,l,go,l,1,,0.4292023783928016,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,67,0,67,0,,,,,,,67,,,1,4422.217018076597,Y,None,nogo,None,1,4423.017164597739,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,68,0,68,0,,,,,,,68,,,1,4424.017161203796,X,d,go,d,1,,0.2631370043673087,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,69,0,69,0,,,,,,,69,,,1,4425.416880282719,Y,l,go,l,1,,0.302436379250139,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,70,0,70,0,,,,,,,70,,,1,4426.867052670525,X,d,go,d,1,,0.3564620500255842,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,71,0,71,0,,,,,,,71,,,1,4428.367161034097,Y,l,go,l,1,,0.2960131096333498,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,72,0,72,0,,,,,,,72,,,1,4429.80053343004,X,d,go,d,1,,0.33425987897499,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,73,0,73,0,,,,,,,73,,,1,4431.283733195771,Y,l,go,l,1,,0.372258890842204,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,74,0,74,0,,,,,,,74,,,1,4432.800268218052,Y,None,nogo,None,1,4433.600566981535,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,75,0,75,0,,,,,,,75,,,1,4434.6003352240805,X,d,go,d,1,,0.46374442224623635,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,76,0,76,0,,,,,,,76,,,1,4436.183808395726,Y,l,go,l,1,,0.3513682343036635,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,77,0,77,0,,,,,,,77,,,1,4437.683802819971,X,d,go,d,1,,0.38682227772369515,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,78,0,78,0,,,,,,,78,,,1,4439.217163531066,Y,l,go,l,1,,0.2943069286411628,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,79,0,79,0,,,,,,,79,,,1,4440.65046174523,X,d,go,d,1,,0.3488024173711892,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,80,0,80,0,,,,,,,80,,,1,4442.133524298901,Y,l,go,l,1,,0.38565524798468687,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,81,0,81,0,,,,,,,81,,,1,4443.666894706956,X,d,go,d,1,,0.34052072440681513,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,82,0,82,0,,,,,,,82,,,1,4445.13374102606,Y,l,go,l,1,,0.3298065478011267,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,83,0,83,0,,,,,,,83,,,1,4446.600153405991,Y,None,nogo,None,1,4447.400490472486,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,84,0,84,0,,,,,,,84,,,1,4448.400463320984,X,d,go,d,1,,0.39116845742682926,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,85,0,85,0,,,,,,,85,,,1,4449.933803183609,Y,l,go,l,1,,0.392927971741301,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,86,0,86,0,,,,,,,86,,,1,4451.466895288773,Y,None,nogo,None,1,4452.267115991694,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,87,0,87,0,,,,,,,87,,,1,4453.266779991856,X,d,go,d,1,,0.25975179388478864,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,88,0,88,0,,,,,,,88,,,1,4454.666920403921,Y,l,go,l,1,,0.3164470391202485,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,89,0,89,0,,,,,,,89,,,1,4456.11704527658,X,d,go,d,1,,0.40232190657116007,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,90,0,90,0,,,,,,,90,,,1,4457.667083312932,Y,l,go,l,1,,0.3556106564938091,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,91,0,91,0,,,,,,,91,,,1,4459.167143676532,X,d,go,d,1,,0.2640863372362219,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,92,0,92,0,,,,,,,92,,,1,4460.567041664457,Y,l,go,l,1,,0.28810426498239394,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,93,0,93,0,,,,,,,93,,,1,4462.000245333213,X,d,go,d,1,,0.3274346701655304,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,94,0,94,0,,,,,,,94,,,1,4463.4670756523265,Y,l,go,l,1,,0.3158307969861198,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,95,0,95,0,,,,,,,95,,,1,4464.917185979546,X,d,go,d,1,,0.35347199087846093,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,96,0,96,0,,,,,,,96,,,1,4466.416788161558,X,None,nogo,None,1,4467.216299046646,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,97,0,97,0,,,,,,,97,,,1,4468.216344622371,Y,l,go,l,1,,0.27059978862234857,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,98,0,98,0,,,,,,,98,,,1,4469.616207701227,X,d,go,d,1,,0.31211298060952686,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,99,0,99,0,,,,,,,99,,,1,4471.032662287194,Y,l,go,l,1,,0.33455515155219473,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,100,0,100,0,,,,,,,100,,,1,4472.482880735566,Y,None,nogo,None,1,4473.282575378151,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,101,0,101,0,,,,,,,101,,,1,4474.282876468904,X,d,go,d,1,,0.34889599308371544,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,102,0,102,0,,,,,,,102,,,1,4475.732570311477,Y,l,go,l,1,,0.32310691467137076,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,103,0,103,0,,,,,,,103,,,1,4477.165895192287,Y,None,nogo,None,1,4477.966031046773,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,104,0,104,0,,,,,,,104,,,1,4478.965991289209,X,d,go,d,1,,0.3843931879819138,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,105,0,105,0,,,,,,,105,,,1,4480.466289228469,Y,l,go,l,1,,0.35816629162582103,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,106,0,106,0,,,,,,,106,,,1,4481.93272779019,X,d,go,d,1,,0.3466079942008946,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,107,0,107,0,,,,,,,107,,,1,4483.382553511488,Y,l,go,l,1,,0.33686836254491936,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,108,0,108,0,,,,,,,108,,,1,4484.832549899365,X,d,go,d,1,,0.34315005647658836,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,109,0,109,0,,,,,,,109,,,1,4486.282830408323,X,None,nogo,None,1,4487.0825274751405,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,110,0,110,0,,,,,,,110,,,1,4488.082553172091,Y,l,go,l,1,,0.29339977756899316,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,111,0,111,0,,,,,,,111,,,1,4489.482592250861,X,d,go,d,1,,0.34840629635436926,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,112,0,112,0,,,,,,,112,,,1,4490.93290960828,Y,l,go,l,1,,0.3874622774164891,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,113,0,113,0,,,,,,,113,,,1,4492.432865244671,X,d,go,d,1,,0.32703418550954666,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,114,0,114,0,,,,,,,114,,,1,4493.866192064874,Y,l,go,l,1,,0.34887805370090064,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,115,0,115,0,,,,,,,115,,,1,4495.316343119353,X,d,go,d,1,,0.4190957166283624,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,116,0,116,0,,,,,,,116,,,1,4496.849225770071,Y,l,go,l,1,,0.326835882558953,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,117,0,117,0,,,,,,,117,,,1,4498.2828076204605,X,d,go,d,1,,0.3325061828509206,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,118,0,118,0,,,,,,,118,,,1,4499.716190198204,Y,l,go,l,1,,0.5318355407507624,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,119,0,119,0,,,,,,,119,,,1,4501.349510133572,X,d,go,d,1,,0.30565528677834664,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,120,0,120,0,,,,,,,120,,,1,4502.766060719485,Y,l,go,l,1,,0.21731545083457604,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,121,0,121,0,,,,,,,121,,,1,4504.099593163832,Y,None,nogo,None,1,4504.899234957949,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,122,0,122,0,,,,,,,122,,,1,4505.899514715391,X,d,go,d,1,,0.4446627345314482,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,123,0,123,0,,,,,,,123,,,1,4507.449548872944,Y,l,go,l,1,,0.47814053647744004,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,124,0,124,0,,,,,,,124,,,1,4509.032545438764,X,d,go,d,1,,0.4797216266160831,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,125,0,125,0,,,,,,,125,,,1,4510.616850125167,X,None,nogo,None,1,4511.417198343173,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,126,0,126,0,,,,,,,126,,,1,4512.417111555333,Y,l,go,l,1,,0.26211300485010725,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,127,0,127,0,,,,,,,127,,,1,4513.816994028122,X,d,go,d,1,,0.46287169540300965,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,128,0,128,0,,,,,,,128,,,1,4515.416990828118,Y,l,go,l,1,,0.34950835641939193,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,129,0,129,0,,,,,,,129,,,1,4516.900391321018,X,d,go,d,1,,0.3388528464420233,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,130,0,130,0,,,,,,,130,,,1,4518.383759329081,Y,l,go,l,1,,0.4231165631645126,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,131,0,131,0,,,,,,,131,,,1,4519.950205115048,X,d,go,d,1,,0.3927369415323483,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,132,0,132,0,,,,,,,132,,,1,4521.483319038394,X,None,nogo,None,1,4522.283467498928,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,133,0,133,0,,,,,,,133,,,1,4523.28322652934,Y,l,go,l,1,,0.29126596041896846,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,134,0,134,0,,,,,,,134,,,1,4524.700094206011,X,d,go,d,1,,0.2836509338085307,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,135,0,135,0,,,,,,,135,,,1,4526.083491838304,Y,l,go,l,1,,0.3072320132923778,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,136,0,136,0,,,,,,,136,,,1,4527.516517567754,Y,None,nogo,d,0,,0.29864583563175984,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,137,0,137,0,,,,,,,137,,,1,4528.916832040326,X,d,go,d,1,,0.22576538613066077,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,138,0,138,0,,,,,,,138,,,1,4530.266697082814,Y,l,go,l,1,,0.3647592581255594,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,139,0,139,0,,,,,,,139,,,1,4531.73318025058,Y,None,nogo,None,1,4532.533417923187,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,140,0,140,0,,,,,,,140,,,1,4533.533399498963,X,d,go,d,1,,0.4736998113512527,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,141,0,141,0,,,,,,,141,,,1,4535.1167616403545,Y,l,go,l,1,,0.42672625837440137,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,142,0,142,0,,,,,,,142,,,1,4536.666681373725,Y,None,nogo,None,1,4537.466762925207,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,143,0,143,0,,,,,,,143,,,1,4538.466546682888,X,d,go,d,1,,0.22849168781249318,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,144,0,144,0,,,,,,,144,,,1,4539.8167646949005,Y,l,go,l,1,,0.3506909013085533,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,145,0,145,0,,,,,,,145,,,1,4541.300042036339,Y,None,nogo,None,1,4542.100042618156,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,2,0,2,0,146,0,146,0,,,,,,,146,,,1,4543.099873890969,X,d,go,d,1,,0.39613184897461906,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
