loop_instruction.thisRepN;loop_instruction.thisTrialN;loop_instruction.thisN;loop_instruction.thisIndex;loop_rsi_practice.thisRepN;loop_rsi_practice.thisTrialN;loop_rsi_practice.thisN;loop_rsi_practice.thisIndex;loop_practice.thisRepN;loop_practice.thisTrialN;loop_practice.thisN;loop_practice.thisIndex;loop_exp.thisRepN;loop_exp.thisTrialN;loop_exp.thisN;loop_exp.thisIndex;loop_trials.thisRepN;loop_trials.thisTrialN;loop_trials.thisN;loop_trials.thisIndex;map_condition;map_x_key;map_y_key;key_resp_welcome.started;key_resp_welcome.keys;key_resp_welcome.rt;index;text_empty_rsi_practice.started;text_empty_rsi_practice.stopped;rsi;stimulus.started;stimulus.stopped;stimulus;correct;trial_type;key_resp_trial.keys;key_resp_trial.corr;key_resp_trial.rt;key_resp_instruction_rsi.started;key_resp_instruction_rsi.keys;key_resp_instruction_rsi.rt;key_resp_instruction_rsi.stopped;key_resp_instruction_final.started;key_resp_instruction_final.keys;key_resp_instruction_final.rt;key_resp_break.started;key_resp_break.keys;key_resp_break.rt;key_resp_break.stopped;key_resp_end_screen.started;image_end_screen.started;key_resp_end_screen.keys;participant;session;Alter;Geschlecht (w/m/d/andere);Studiengang;date;expName;psychopyVersion;frameRate
;;;;;;;;;;;;9;0;9;0;99;0;99;0;;;;;;;99;;;0.2;37.728.331.108.687.800;;X;l;go;l;1;0.26575088665413205;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;100;0;100;0;;;;;;;100;;;0.2;37.733.997.971.394.800;;X;None;nogo;d;0;0.22710896599164698;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;101;0;101;0;;;;;;;101;;;0.2;37.739.332.024.566.200;;Y;d;go;l;0;0.38120780036842916;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;102;0;102;0;;;;;;;102;;;0.2;37.746.162.697.617.900;;X;l;go;l;1;0.24305174613255076;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;103;0;103;0;;;;;;;103;;;0.2;37.751.665.579.798.400;;Y;d;go;d;1;0.21983381800237112;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;104;0;104;0;;;;;;;104;;;0.2;37.756.998.842.667.200;;X;l;go;l;1;0.27901924385514576;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;105;0;105;0;;;;;;;105;;;0.2;37.762.829.293.173.500;;X;None;nogo;d;0;0.23925199040968437;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;106;0;106;0;;;;;;;106;;;0.2;37.768.331.307.475.700;;Y;d;go;l;0;0.2973280834557954;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;107;0;107;0;;;;;;;107;;;0.2;37.774.331.062.142.400;;X;l;go;d;0;0.28949535998981446;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;108;0;108;0;;;;;;;108;;;0.2;3.778.049.806.036.440;;Y;d;go;d;1;0.45665261227986775;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;109;0;109;0;;;;;;;109;;;0.2;3.778.816.431.119.290;;X;l;go;l;1;0.2508243484335253;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;110;0;110;0;;;;;;;110;;;0.2;37.793.832.463.596.300;;X;None;nogo;d;0;0.21056158006831538;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;111;0;111;0;;;;;;;111;;;0.2;3.779.916.573.131.350;;Y;d;go;l;0;0.0460772961814655;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;112;0;112;0;;;;;;;112;;;0.2;37.802.665.021.738.000;;X;l;go;d;0;0.14418585468956735;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;113;0;113;0;;;;;;;113;;;0.2;3.780.716.326.925.400;;Y;d;go;l;0;0.4465987989678979;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;114;0;114;0;;;;;;;114;;;0.2;3.781.465.995.410.420;;X;l;go;l;1;0.25691889094014186;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;115;0;115;0;;;;;;;115;;;0.2;3.782.032.906.650.710;;X;None;nogo;l;0;0.45840970233257394;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;116;0;116;0;;;;;;;116;;;0.2;3.782.799.328.582.140;;Y;d;go;d;1;0.2665208256657934;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;117;0;117;0;;;;;;;117;;;0.2;37.833.662.635.799.800;;X;l;go;l;1;0.3084825022961013;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;118;0;118;0;;;;;;;118;;;0.2;3.783.982.897.947.680;;X;None;nogo;d;0;0.23590605263598263;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;119;0;119;0;;;;;;;119;;;0.2;37.845.326.824.083.800;;Y;d;go;d;1;0.32600976653338876;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;120;0;120;0;;;;;;;120;;;0.2;3.785.166.195.313.350;;X;l;go;l;1;0.49281841292395256;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;121;0;121;0;;;;;;;121;;;0.2;37.859.662.380.769.700;;X;None;nogo;d;0;0.18898680266283918;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;122;0;122;0;;;;;;;122;;;0.2;3.786.466.013.349.810;;Y;d;go;l;0;0.025254518404835835;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;123;0;123;0;;;;;;;123;;;0.2;37.867.993.644.609.000;;X;l;go;l;1;0.3313212790963007;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;124;0;124;0;;;;;;;124;;;0.2;3.787.432.896.274.950;;Y;d;go;d;1;0.20940327760763466;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;125;0;125;0;;;;;;;125;;;0.2;37.879.493.585.699.900;;X;l;go;l;1;0.23783283957163803;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;126;0;126;0;;;;;;;126;;;0.2;37.884.993.267.881.900;;Y;d;go;d;1;0.2482018042501295;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;127;0;127;0;;;;;;;127;;;0.2;37.890.491.476.125.300;;Y;None;nogo;l;0;0.242213443518267;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;128;0;128;0;;;;;;;128;;;0.2;37.895.993.214.063.700;;Y;None;nogo;d;0;0.3479161801515147;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;129;0;129;0;;;;;;;129;;;0.2;37.902.490.456.974.300;;X;l;go;l;1;0.43335225993359927;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;130;0;130;0;;;;;;;130;;;0.2;37.909.823.917.661.100;;Y;d;go;d;1;0.27635306333831977;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;131;0;131;0;;;;;;;131;;;0.2;3.791.566.002.149.810;;Y;None;nogo;d;0;0.3648039295367198;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;132;0;132;0;;;;;;;132;;;0.2;37.922.332.183.111.500;;X;l;go;l;1;0.24085683812154457;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;133;0;133;0;;;;;;;133;;;0.2;37.928.169.523.311.600;;Y;d;go;d;1;0.2179031522682635;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;134;0;134;0;;;;;;;134;;;0.2;3.793.383.388.420.170;;X;l;go;l;1;0.22663623894914053;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;135;0;135;0;;;;;;;135;;;0.2;3.793.950.042.690.870;;X;None;nogo;d;0;0.21985418163239956;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;136;0;136;0;;;;;;;136;;;0.2;37.945.165.675.071.100;;Y;d;go;l;0;0.3092073504230939;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;137;0;137;0;;;;;;;137;;;0.2;3.795.166.512.888.950;;X;l;go;l;1;0.2676980372198159;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;138;0;138;0;;;;;;;138;;;0.2;3.795.783.357.195.940;;Y;d;go;d;1;0.24322774606116582;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;139;0;139;0;;;;;;;139;;;0.2;37.963.668.594.584.800;;X;l;go;l;1;0.2992965673474828;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;140;0;140;0;;;;;;;140;;;0.2;379.700.005.042.422;;Y;d;go;d;1;0.2584064053662587;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;141;0;141;0;;;;;;;141;;;0.2;37.976.002.775.271.300;;X;l;go;l;1;0.24989392462885007;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;142;0;142;0;;;;;;;142;;;0.2;3.798.183.425.850.450;;X;None;nogo;d;0;0.2591404656122904;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;143;0;143;0;;;;;;;143;;;0.2;37.987.834.502.868.000;;Y;d;go;d;1;0.49012750512338243;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;144;0;144;0;;;;;;;144;;;0.2;37.996.167.037.009.800;;X;l;go;l;1;0.24936640975647606;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;145;0;145;0;;;;;;;145;;;0.2;3.800.200.205.963.520;;Y;d;go;d;1;0.25762919361295644;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;146;0;146;0;;;;;;;146;;;0.2;3.800.799.846.884.910;;X;l;go;l;1;0.24983428830455523;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;147;0;147;0;;;;;;;147;;;0.2;38.013.832.531.475.000;;X;None;nogo;d;0;0.22685345096397214;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;148;0;148;0;;;;;;;148;;;0.2;38.019.500.455.999.800;;Y;d;go;l;0;0.47674666313105263;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;149;0;149;0;;;;;;;149;;;0.2;3.802.766.616.840.420;;X;l;go;l;1;0.4110400283243507;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;150;0;150;0;;;;;;;150;;;0.2;38.035.165.214.465.200;;Y;d;go;d;1;0.3008897787076421;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;151;0;151;0;;;;;;;151;;;0.2;3.804.166.905.131.190;;X;l;go;l;1;0.11501835366652813;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;152;0;152;0;;;;;;;152;;;0.2;3.804.616.553.882.870;;Y;d;go;d;1;0.2112204888398992;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;153;0;153;0;;;;;;;153;;;0.2;3.805.149.973.260.610;;Y;None;nogo;d;0;0.3643147176480852;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;154;0;154;0;;;;;;;154;;;0.2;38.058.498.551.030.900;;X;l;go;l;1;0.28754675487289205;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;155;0;155;0;;;;;;;155;;;0.2;3.806.483.288.008.090;;Y;d;go;d;1;0.23085102478216868;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;156;0;156;0;;;;;;;156;;;0.2;38.070.498.937.939.800;;X;l;go;l;1;0.25606070952198934;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;157;0;157;0;;;;;;;157;;;0.2;38.076.501.873.211.200;;Y;d;go;d;1;0.36037144683359656;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;158;0;158;0;;;;;;;158;;;0.2;38.083.333.612.929.100;;X;l;go;l;1;0.23612568889802787;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;159;0;159;0;;;;;;;159;;;0.2;3.808.916.895.555.430;;Y;d;go;d;1;0.2770769417693373;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;160;0;160;0;;;;;;;160;;;0.2;3.809.533.392.711.070;;X;l;go;l;1;0.25248155974259134;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;161;0;161;0;;;;;;;161;;;0.2;38.101.333.914.504.700;;Y;d;go;d;1;0.29301681282231584;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;162;0;162;0;;;;;;;162;;;0.2;38.107.669.048.402.800;;Y;None;nogo;l;0;0.2514478632801911;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;163;0;163;0;;;;;;;163;;;0.2;38.113.669.001.857.300;;X;l;go;l;1;0.32275643476168625;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;164;0;164;0;;;;;;;164;;;0.2;38.120.334.002.262.200;;Y;d;go;d;1;0.23292084195418283;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;165;0;165;0;;;;;;;165;;;0.2;38.126.001.126.787.300;;Y;None;nogo;l;0;0.27453100359707605;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;166;0;166;0;;;;;;;166;;;0.2;3.813.216.812.985.780;;X;l;go;l;1;0.2977009317546617;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;167;0;167;0;;;;;;;167;;;0.2;3.813.850.004.436.360;;Y;d;go;d;1;0.22422363405348733;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;168;0;168;0;;;;;;;168;;;0.2;38.144.165.408.889.300;;X;l;go;l;1;0.31308080309827346;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;169;0;169;0;;;;;;;169;;;0.2;38.150.666.971.797.700;;X;None;nogo;d;0;0.23952399028348736;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;170;0;170;0;;;;;;;170;;;0.2;3.815.650.281.866.530;;Y;d;go;d;1;0.32834673509933054;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;171;0;171;0;;;;;;;171;;;0.2;3.816.316.513.301.070;;X;l;go;l;1;0.30180808129080106;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;172;0;172;0;;;;;;;172;;;0.2;38.169.666.075.313.400;;Y;d;go;d;1;0.35502938881109003;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;173;0;173;0;;;;;;;173;;;0.2;38.176.667.933.736.700;;X;l;go;l;1;0.26411355411983095;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;174;0;174;0;;;;;;;174;;;0.2;3.818.266.641.325.250;;Y;d;go;d;1;0.3034575350320665;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;175;0;175;0;;;;;;;175;;;0.2;3.818.916.603.191.940;;X;l;go;l;1;0.2937537821708247;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;176;0;176;0;;;;;;;176;;;0.2;38.195.501.262.787.200;38.203.503.125.574.200;X;None;nogo;None;1;;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;177;0;177;0;;;;;;;177;;;0.2;382.054.991.973.337;;Y;d;go;d;1;0.3087763203366194;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;178;0;178;0;;;;;;;178;;;0.2;3.821.183.119.426.360;;X;l;go;l;1;0.25197052970179357;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;179;0;179;0;;;;;;;179;;;0.2;3.821.749.791.151.610;;X;None;nogo;d;0;0.24410386684758123;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;180;0;180;0;;;;;;;180;;;0.2;38.223.164.037.253.700;;X;None;nogo;d;0;0.031111485266592354;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;181;0;181;0;;;;;;;181;;;0.2;3.822.649.730.594.070;;Y;d;go;d;1;0.464594426608528;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;182;0;182;0;;;;;;;182;;;0.2;38.234.162.213.739.400;;X;l;go;l;1;0.2573843452555593;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;183;0;183;0;;;;;;;183;;;0.2;38.240.000.295.757.300;;X;None;nogo;d;0;0.34670066558464896;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;184;0;184;0;;;;;;;184;;;0.2;3.824.683.760.153.310;;Y;d;go;d;1;0.3179729219409637;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;185;0;185;0;;;;;;;185;;;0.2;38.253.500.691.636;;X;l;go;l;1;0.29165826801909134;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;186;0;186;0;;;;;;;186;;;0.2;3.825.983.546.189.780;;X;None;nogo;d;0;0.2829731813253602;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;187;0;187;0;;;;;;;187;;;0.2;38.265.999.201.939.700;;Y;d;go;d;1;0.2901397233217722;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;188;0;188;0;;;;;;;188;;;0.2;38.272.335.198.867.800;;X;l;go;l;1;0.32869970460888;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;9;0;9;0;189;0;189;0;;;;;;;189;;;0.2;38.279.001.551.999.200;;Y;d;go;d;1;0.26962191506754607;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
