loop_instruction.thisRepN;loop_instruction.thisTrialN;loop_instruction.thisN;loop_instruction.thisIndex;loop_rsi_practice.thisRepN;loop_rsi_practice.thisTrialN;loop_rsi_practice.thisN;loop_rsi_practice.thisIndex;loop_practice.thisRepN;loop_practice.thisTrialN;loop_practice.thisN;loop_practice.thisIndex;loop_exp.thisRepN;loop_exp.thisTrialN;loop_exp.thisN;loop_exp.thisIndex;loop_trials.thisRepN;loop_trials.thisTrialN;loop_trials.thisN;loop_trials.thisIndex;map_condition;map_x_key;map_y_key;key_resp_welcome.started;key_resp_welcome.keys;key_resp_welcome.rt;index;text_empty_rsi_practice.started;text_empty_rsi_practice.stopped;rsi;stimulus.started;stimulus;correct;trial_type;key_resp_trial.keys;key_resp_trial.corr;stimulus.stopped;key_resp_trial.rt;key_resp_instruction_rsi.started;key_resp_instruction_rsi.keys;key_resp_instruction_rsi.rt;key_resp_instruction_rsi.stopped;key_resp_instruction_final.started;key_resp_instruction_final.keys;key_resp_instruction_final.rt;key_resp_break.started;key_resp_break.keys;key_resp_break.rt;key_resp_break.stopped;key_resp_end_screen.started;image_end_screen.started;key_resp_end_screen.stopped;image_end_screen.stopped;key_resp_end_screen.keys;participant;session;Alter;Geschlecht (w/m/d/andere);Studiengang;date;expName;psychopyVersion;frameRate
;;;;;;;;;;;;7;0;7;0;116;0;116;0;;;;;;;116;;;0.2;3.669.599.039.224.730;Y;l;go;l;1;;0.5134192309342325;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;117;0;117;0;;;;;;;117;;;0.2;36.704.160.172.528.300;X;d;go;d;1;;0.4809882162953727;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;118;0;118;0;;;;;;;118;;;0.2;36.712.002.413.574.900;X;None;nogo;None;1;36.720.007.558.784.500;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;119;0;119;0;;;;;;;119;;;0.2;3.672.200.767.417.840;Y;l;go;l;1;;0.3443836764781736;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;120;0;120;0;;;;;;;120;;;0.2;3.672.851.557.890.180;X;d;go;d;1;;0.5409901266102679;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;121;0;121;0;;;;;;;121;;;0.2;36.737.021.839.019.700;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;122;0;122;0;;;;;;;122;;;0.2;36.747.028.069.319.700;Y;l;go;l;1;;0.5944344643503428;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;123;0;123;0;;;;;;;123;;;0.2;36.756.033.214.044.800;X;d;go;None;0;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;124;0;124;0;;;;;;;124;;;0.2;36.766.043.371.615.200;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;125;0;125;0;;;;;;;125;;;0.2;36.776.051.022.520.900;Y;l;go;l;1;;0.5561091495910659;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;126;0;126;0;;;;;;;126;;;0.2;3.678.472.402.680.080;X;d;go;None;0;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;127;0;127;0;;;;;;;127;;;0.2;3.679.473.275.891.730;Y;l;go;l;1;;0.38375335437012836;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;128;0;128;0;;;;;;;128;;;0.2;36.801.569.468.330.100;X;d;go;d;1;;0.5635346006019972;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;129;0;129;0;;;;;;;129;;;0.2;36.810.243.602.306;Y;l;go;l;1;;0.5286395871662535;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;130;0;130;0;;;;;;;130;;;0.2;36.818.582.963.111.600;X;d;go;None;0;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;131;0;131;0;;;;;;;131;;;0.2;3.682.859.173.401.600;X;None;nogo;None;1;36.836.595.739.832.200;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;132;0;132;0;;;;;;;132;;;0.2;36.838.599.685.527.700;Y;l;go;l;1;;0.3969877721974626;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;133;0;133;0;;;;;;;133;;;0.2;36.845.603.362.132.000;X;d;go;d;1;;0.3365446499665268;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;134;0;134;0;;;;;;;134;;;0.2;3.685.210.967.170.420;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;135;0;135;0;;;;;;;135;;;0.2;3.686.211.764.260.950;Y;l;go;l;1;;0.28561715956311673;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;136;0;136;0;;;;;;;136;;;0.2;36.868.119.690.608.500;X;d;go;d;1;;0.29296212567714974;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;137;0;137;0;;;;;;;137;;;0.2;36.874.126.654.969.200;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;138;0;138;0;;;;;;;138;;;0.2;3.688.413.369.496.580;Y;l;go;l;1;;0.35638561012456194;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;139;0;139;0;;;;;;;139;;;0.2;3.689.080.437.294.320;X;d;go;d;1;;0.2807255255174823;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;140;0;140;0;;;;;;;140;;;0.2;36.896.643.885.263.400;Y;l;go;l;1;;0.38490244472632185;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;141;0;141;0;;;;;;;141;;;0.2;36.903.652.386.108.200;X;d;go;d;1;;0.5485915775061585;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;142;0;142;0;;;;;;;142;;;0.2;36.912.156.217.136.600;Y;l;go;l;1;;0.529525889782235;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;143;0;143;0;;;;;;;143;;;0.2;3.692.049.407.976.030;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;144;0;144;0;;;;;;;144;;;0.2;36.930.501.754.908.400;X;d;go;d;1;;0.2793718292377889;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;145;0;145;0;;;;;;;145;;;0.2;3.693.634.117.510.750;Y;l;go;l;1;;0.20723028847714886;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;146;0;146;0;;;;;;;146;;;0.2;3.694.151.163.563.070;X;d;go;d;1;;0.6338186876964755;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;147;0;147;0;;;;;;;147;;;0.2;369.508.481.304.982;X;None;nogo;l;0;;0.3881674128351733;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;148;0;148;0;;;;;;;148;;;0.2;3.695.785.400.831.310;Y;l;go;l;1;;0.45505174406571314;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;149;0;149;0;;;;;;;149;;;0.2;3.696.553.001.428.830;X;d;go;d;1;;0.4400272665079683;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;150;0;150;0;;;;;;;150;;;0.2;3.697.303.206.156.000;Y;l;go;l;1;;0.5055132953566499;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;151;0;151;0;;;;;;;151;;;0.2;3.698.120.678.244.500;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;152;0;152;0;;;;;;;152;;;0.2;3.699.121.504.910.810;X;d;go;d;1;;0.35109785507665947;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;153;0;153;0;;;;;;;153;;;0.2;3.699.788.377.314.740;Y;l;go;l;1;;0.3566920341691002;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;154;0;154;0;;;;;;;154;;;0.2;37.004.555.653.549.000;X;d;go;d;1;;0.5855384686728939;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;155;0;155;0;;;;;;;155;;;0.2;37.013.564.997.059.200;Y;l;go;l;1;;0.43631526827812195;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;156;0;156;0;;;;;;;156;;;0.2;3.702.107.144.190.460;X;d;go;d;1;;0.42167430568952113;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;157;0;157;0;;;;;;;157;;;0.2;3.702.841.038.622.540;X;None;nogo;None;1;37.036.416.520.525.200;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;158;0;158;0;;;;;;;158;;;0.2;37.038.415.666.222.500;Y;l;go;l;1;;0.33462949946988374;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;159;0;159;0;;;;;;;159;;;0.2;3.704.492.262.064.360;X;d;go;d;1;;0.35672403417993337;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;160;0;160;0;;;;;;;160;;;0.2;37.051.595.553.166.100;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;161;0;161;0;;;;;;;161;;;0.2;3.706.160.277.740.500;Y;l;go;l;1;;0.5294192231958732;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;162;0;162;0;;;;;;;162;;;0.2;37.069.938.870.332.500;X;d;go;d;1;;0.3503686432959512;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;163;0;163;0;;;;;;;163;;;0.2;37.076.447.002.934.800;Y;l;go;l;1;;0.4521024121204391;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;164;0;164;0;;;;;;;164;;;0.2;37.084.118.756.790.900;X;d;go;d;1;;0.46891355549450964;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;165;0;165;0;;;;;;;165;;;0.2;3.709.195.909.723.230;Y;l;go;l;1;;0.500859237043187;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;166;0;166;0;;;;;;;166;;;0.2;37.100.132.378.117.900;X;d;go;d;1;;0.40362873865524307;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;167;0;167;0;;;;;;;167;;;0.2;37.107.303.763.731.600;Y;l;go;l;1;;0.43921853962820023;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;168;0;168;0;;;;;;;168;;;0.2;371.148.098.449.409;Y;None;nogo;None;1;3.712.281.382.166.600;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;169;0;169;0;;;;;;;169;;;0.2;3.712.481.932.372.430;X;d;go;d;1;;0.31984162784647197;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;170;0;170;0;;;;;;;170;;;0.2;37.131.152.430.956.700;Y;l;go;l;1;;0.24520699732238427;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;171;0;171;0;;;;;;;171;;;0.2;3.713.666.034.101.330;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;172;0;172;0;;;;;;;172;;;0.2;37.146.667.875.554.900;X;d;go;d;1;;0.2621063830447383;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;173;0;173;0;;;;;;;173;;;0.2;37.152.334.796.444.000;Y;l;go;l;1;;0.15926522080553696;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;174;0;174;0;;;;;;;174;;;0.2;3.715.700.525.720.950;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;175;0;175;0;;;;;;;175;;;0.2;37.167.013.208.721.100;X;d;go;d;1;;0.2589403239544481;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;176;0;176;0;;;;;;;176;;;0.2;37.172.686.912.636.800;Y;l;go;l;1;;0.31596235698089004;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;177;0;177;0;;;;;;;177;;;0.2;3.717.885.897.267.430;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;178;0;178;0;;;;;;;178;;;0.2;37.188.864.936.308.200;X;d;go;d;1;;0.28197255526902154;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;179;0;179;0;;;;;;;179;;;0.2;3.719.470.323.165.930;Y;l;go;l;1;;0.24194299889495596;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;180;0;180;0;;;;;;;180;;;0.2;37.200.204.712.628.000;X;d;go;d;1;;0.6044514292152599;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;181;0;181;0;;;;;;;181;;;0.2;37.209.378.618.483.300;Y;l;go;l;1;;0.40634001011494547;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;182;0;182;0;;;;;;;182;;;0.2;3.721.655.258.833.830;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;183;0;183;0;;;;;;;183;;;0.2;37.226.560.811.364.300;X;d;go;d;1;;0.3363371349987574;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;184;0;184;0;;;;;;;184;;;0.2;37.233.064.400.938.400;Y;l;go;l;1;;0.1820433916291222;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;185;0;185;0;;;;;;;185;;;0.2;3.723.790.316.222.870;X;d;go;d;1;;0.6105338505003601;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;186;0;186;0;;;;;;;186;;;0.2;3.724.707.422.202.450;Y;l;go;l;1;;0.44522435491671786;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;187;0;187;0;;;;;;;187;;;0.2;37.254.582.601.414.800;X;d;go;d;1;;0.3024801816791296;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;188;0;188;0;;;;;;;188;;;0.2;3.726.075.502.508.840;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;189;0;189;0;;;;;;;189;;;0.2;37.270.761.279.630.800;Y;l;go;l;1;;0.39634098461829126;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;190;0;190;0;;;;;;;190;;;0.2;37.277.766.255.628.600;X;d;go;d;1;;0.22408943180926144;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;191;0;191;0;;;;;;;191;;;0.2;3.728.310.411.970.710;Y;l;go;l;1;;0.4109935836168006;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;192;0;192;0;;;;;;;192;;;0.2;3.729.027.535.986.670;X;d;go;d;1;;0.3973160145105794;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;193;0;193;0;;;;;;;193;;;0.2;37.297.279.123.743.600;X;None;nogo;l;0;;0.4484781714854762;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;194;0;194;0;;;;;;;194;;;0.2;37.304.784.012.226.100;Y;l;go;l;1;;0.5144926849170588;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;195;0;195;0;;;;;;;195;;;0.2;3.731.295.880.099.000;X;d;go;d;1;;0.40129710343899205;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;196;0;196;0;;;;;;;196;;;0.2;37.320.130.933.269.900;Y;l;go;l;1;;0.3884078976116143;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;197;0;197;0;;;;;;;197;;;0.2;37.327.138.343.206.000;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;198;0;198;0;;;;;;;198;;;0.2;37.337.144.534.717.600;Y;None;nogo;None;1;37.345.151.347.805.500;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;199;0;199;0;;;;;;;199;;;0.2;37.347.152.040.168.800;X;d;go;d;1;;0.37339796544983983;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;200;0;200;0;;;;;;;200;;;0.2;3.735.399.002.958.080;Y;l;go;l;1;;0.31362490355968475;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;201;0;201;0;;;;;;;201;;;0.2;37.360.163.379.315.000;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;202;0;202;0;;;;;;;202;;;0.2;37.370.170.700.523.300;X;d;go;d;1;;0.2962576392455958;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;203;0;203;0;;;;;;;203;;;0.2;3.737.617.437.761.270;Y;l;go;l;1;;0.31970344606088474;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;204;0;204;0;;;;;;;204;;;0.2;3.738.251.407.878.120;X;d;go;d;1;;0.5336146150366403;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;7;0;7;0;205;0;205;0;;;;;;;205;;;0.2;37.390.853.618.980.000;X;None;nogo;l;0;;0.32352453510975465;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
