loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,1,0,1,0,81,0,81,0,,,,,,,81,,,0.2,19044.465760258958,Y,l,go,l,1,0.5789912031032145,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,82,0,82,0,,,,,,,82,,,0.2,19045.349300679052,X,d,go,None,0,,19046.14910198818,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,83,0,83,0,,,,,,,83,,,0.2,19046.34941995167,X,None,nogo,d,0,0.10196840413846076,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,84,0,84,0,,,,,,,84,,,0.2,19046.76575526502,Y,l,go,None,0,,19047.56600796804,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,85,0,85,0,,,,,,,85,,,0.2,19047.76570193167,X,d,go,None,0,,19048.565798998345,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,86,0,86,0,,,,,,,86,,,0.2,19048.766269204207,Y,l,go,l,1,0.3916754152160138,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,87,0,87,0,,,,,,,87,,,0.2,19049.465772865107,Y,None,nogo,d,0,0.37939857272431254,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,88,0,88,0,,,,,,,88,,,0.2,19050.14925859426,X,d,go,l,0,0.4791473727673292,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,89,0,89,0,,,,,,,89,,,0.2,19050.932452881243,Y,l,go,d,0,0.4957747587468475,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,90,0,90,0,,,,,,,90,,,0.2,19051.73271867493,X,d,go,l,0,0.46411756169982255,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,91,0,91,0,,,,,,,91,,,0.2,19052.49917551549,Y,l,go,d,0,0.5135245681740344,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,92,0,92,0,,,,,,,92,,,0.2,19053.315790877212,X,d,go,None,0,,19054.116068792064,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,93,0,93,0,,,,,,,93,,,0.2,19054.31606869516,Y,l,go,l,1,0.23224664386361837,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,94,0,94,0,,,,,,,94,,,0.2,19054.849386739545,X,d,go,d,1,0.41851806873455644,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,95,0,95,0,,,,,,,95,,,0.2,19055.58272408112,Y,l,go,l,1,0.4692894381005317,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,96,0,96,0,,,,,,,96,,,0.2,19056.365862610517,X,d,go,d,1,0.34192271204665303,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,97,0,97,0,,,,,,,97,,,0.2,19057.016051871004,X,None,nogo,l,0,0.47717210091650486,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,98,0,98,0,,,,,,,98,,,0.2,19057.79932664265,Y,l,go,None,0,,19058.599350982113,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,99,0,99,0,,,,,,,99,,,0.2,19058.79939161241,X,d,go,None,0,,19059.599383466877,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,100,0,100,0,,,,,,,100,,,0.2,19059.799385794206,Y,l,go,None,0,,19060.599383466877,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,101,0,101,0,,,,,,,101,,,0.2,19060.79908809741,Y,None,nogo,l,0,0.05192042840644717,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,102,0,102,0,,,,,,,102,,,0.2,19061.16627482837,X,d,go,d,1,0.598266345448792,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,103,0,103,0,,,,,,,103,,,0.2,19062.066048452863,Y,l,go,None,0,,19062.866059216438,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,104,0,104,0,,,,,,,104,,,0.2,19063.06575124082,Y,None,nogo,None,1,,19063.865845883265,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,105,0,105,0,,,,,,,105,,,0.2,19064.065753665054,X,d,go,None,0,,19064.86599764065,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,106,0,106,0,,,,,,,106,,,0.2,19065.065760453,Y,l,go,None,0,,19065.86587545881,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,107,0,107,0,,,,,,,107,,,0.2,19066.06586275599,Y,None,nogo,d,0,0.48146203835494816,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,108,0,108,0,,,,,,,108,,,0.2,19066.849490012275,X,d,go,l,0,0.4501602351665497,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,109,0,109,0,,,,,,,109,,,0.2,19067.59940916393,Y,l,go,None,0,,19068.39918962447,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,110,0,110,0,,,,,,,110,,,0.2,19068.599365042755,X,d,go,d,1,0.5078052983153611,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,111,0,111,0,,,,,,,111,,,0.2,19069.416044889018,Y,l,go,l,1,0.41205746587365866,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,112,0,112,0,,,,,,,112,,,0.2,19070.132472662954,X,d,go,d,1,0.6078634315636009,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,113,0,113,0,,,,,,,113,,,0.2,19071.04938858212,Y,l,go,l,1,0.44218302704393864,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,114,0,114,0,,,,,,,114,,,0.2,19071.799379491247,X,d,go,d,1,0.36481821606867015,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,115,0,115,0,,,,,,,115,,,0.2,19072.466145713348,Y,l,go,l,1,0.5305165599565953,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,116,0,116,0,,,,,,,116,,,0.2,19073.299112582114,Y,None,nogo,None,1,,19074.099369163858,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,117,0,117,0,,,,,,,117,,,0.2,19074.299379733624,X,d,go,d,1,0.2648163251578808,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,118,0,118,0,,,,,,,118,,,0.2,19074.865839580074,Y,l,go,l,1,0.35386888799257576,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,119,0,119,0,,,,,,,119,,,0.2,19075.532711014384,X,d,go,d,1,0.6315211169421673,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,120,0,120,0,,,,,,,120,,,0.2,19076.46599250124,Y,l,go,l,1,0.32231544866226614,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,121,0,121,0,,,,,,,121,,,0.2,19077.09919025493,X,d,go,d,1,0.6325965104624629,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,122,0,122,0,,,,,,,122,,,0.2,19078.032442166004,Y,l,go,l,1,0.37159784929826856,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,123,0,123,0,,,,,,,123,,,0.2,19078.7160908042,X,d,go,d,1,0.5035594820510596,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,124,0,124,0,,,,,,,124,,,0.2,19079.532448226586,Y,l,go,l,1,0.37587081687524915,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,125,0,125,0,,,,,,,125,,,0.2,19080.216042561922,Y,None,nogo,d,0,0.4607342907693237,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,126,0,126,0,,,,,,,126,,,0.2,19080.982706432464,X,d,go,None,0,,19081.782870408148,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,127,0,127,0,,,,,,,127,,,0.2,19081.98252461455,Y,l,go,l,1,0.421389824943617,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,128,0,128,0,,,,,,,128,,,0.2,19082.7160355316,X,d,go,None,0,,19083.5158198711,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,129,0,129,0,,,,,,,129,,,0.2,19083.715696137864,Y,l,go,None,0,,19084.516002174,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,130,0,130,0,,,,,,,130,,,0.2,19084.71587262256,X,d,go,None,0,,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,131,0,131,0,,,,,,,131,,,0.2,19085.716804500902,Y,l,go,None,0,,19086.51697235531,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,132,0,132,0,,,,,,,132,,,0.2,19086.716857834253,X,d,go,d,1,0.07027629832737148,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,133,0,133,0,,,,,,,133,,,0.2,19087.133789025946,Y,l,go,l,1,0.4053011054638773,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,134,0,134,0,,,,,,,134,,,0.2,19087.883710601833,X,d,go,d,1,0.4233035210054368,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,135,0,135,0,,,,,,,135,,,0.2,19088.65040598763,Y,l,go,l,1,0.408842921955511,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,136,0,136,0,,,,,,,136,,,0.2,19089.399959078757,Y,None,nogo,None,1,,19090.199985357467,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,137,0,137,0,,,,,,,137,,,0.2,19090.39984223037,X,d,go,d,1,0.196479388512671,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,138,0,138,0,,,,,,,138,,,0.2,19090.899809502997,Y,l,go,l,1,0.3842989339027554,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,139,0,139,0,,,,,,,139,,,0.2,19091.599827587837,X,d,go,d,1,0.3235159330070019,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,140,0,140,0,,,,,,,140,,,0.2,19092.232970553683,Y,l,go,l,1,0.37881530029699206,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,141,0,141,0,,,,,,,141,,,0.2,19092.916499434272,Y,None,nogo,None,1,,19093.71646995563,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,142,0,142,0,,,,,,,142,,,0.2,19093.916465979768,X,d,go,d,1,0.31169242365285754,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,143,0,143,0,,,,,,,143,,,0.2,19094.533225438325,Y,l,go,l,1,0.38240172271616757,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,144,0,144,0,,,,,,,144,,,0.2,19095.216541470727,Y,None,nogo,l,0,0.46687877271324396,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,145,0,145,0,,,,,,,145,,,0.2,19095.98299976578,X,d,go,None,0,,19096.783207862638,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,146,0,146,0,,,,,,,146,,,0.2,19096.983158311108,Y,l,go,l,1,0.636679902439937,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,147,0,147,0,,,,,,,147,,,0.2,19097.933342577657,X,d,go,None,0,,19098.733148250496,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,148,0,148,0,,,,,,,148,,,0.2,19098.93321409286,X,None,nogo,d,0,0.4791740393266082,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,149,0,149,0,,,,,,,149,,,0.2,19099.716270682868,Y,l,go,l,1,0.6382668106816709,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,150,0,150,0,,,,,,,150,,,0.2,19100.683139547473,X,d,go,d,1,0.6156869428232312,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,151,0,151,0,,,,,,,151,,,0.2,19101.616340549663,Y,l,go,l,1,0.354738705791533,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,152,0,152,0,,,,,,,152,,,0.2,19102.283179498976,Y,None,nogo,None,1,,19103.08328286861,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,153,0,153,0,,,,,,,153,,,0.2,19103.2831426505,X,d,go,d,1,0.3042194575536996,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,154,0,154,0,,,,,,,154,,,0.2,19103.91653094953,Y,l,go,l,1,0.3110883026383817,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,155,0,155,0,,,,,,,155,,,0.2,19104.54981840006,X,d,go,d,1,0.3497374961152673,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,156,0,156,0,,,,,,,156,,,0.2,19105.216365470784,Y,l,go,l,1,0.4509224167559296,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,157,0,157,0,,,,,,,157,,,0.2,19105.983234917047,X,d,go,None,0,,19106.783208832378,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,158,0,158,0,,,,,,,158,,,0.2,19106.983012371697,Y,l,go,l,1,0.5563982443418354,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,159,0,159,0,,,,,,,159,,,0.2,19107.84988322435,Y,None,nogo,None,1,,19108.64985519997,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,160,0,160,0,,,,,,,160,,,0.2,19108.849905527197,X,d,go,d,1,0.2570180259644985,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,161,0,161,0,,,,,,,161,,,0.2,19109.43314645649,Y,l,go,l,1,0.4583658070769161,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,162,0,162,0,,,,,,,162,,,0.2,19110.199632872827,X,d,go,d,1,0.39472705009393394,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,163,0,163,0,,,,,,,163,,,0.2,19110.91655761609,Y,l,go,l,1,0.28616031468845904,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,164,0,164,0,,,,,,,164,,,0.2,19111.532963135513,X,d,go,d,1,0.6152530037797987,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,165,0,165,0,,,,,,,165,,,0.2,19112.44980778196,Y,l,go,l,1,0.5141029921360314,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,166,0,166,0,,,,,,,166,,,0.2,19113.266365446616,Y,None,nogo,None,1,,19114.066471240483,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,167,0,167,0,,,,,,,167,,,0.2,19114.26648084051,X,d,go,d,1,0.5701640557963401,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,1,0,1,0,168,0,168,0,,,,,,,168,,,0.2,19115.149806472706,Y,l,go,l,1,0.5178518388420343,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
